Gene	Sendai Day 0 rep1	Sendai Day 0 rep2	Sendai Day 0 rep3	Sendai Day 7 rep1	Sendai Day 7 rep2	Sendai Day 7 rep3	Sapporo Day 0 rep1	Sapporo Day 0 rep2	Sapporo Day 0 rep3	Sapporo Day 7 rep1	Sapporo Day 7 rep2	Sapporo Day 7 rep3	Sapporo Day 31 rep1	Sapporo Day 31 rep2	Sapporo Day 31 rep3
Alp12_FBgn0032779_LOC123755938	0	0.823715	0	1.4624	7.05159	5.272284	0.052224	0	0	2.297557	0.961521	0	3.662382	4.543614	1.457528
CG42638_FBgn0261361_LOC123755955	1.238516	0.615209	0.505471	3.547719	6.468213	6.149411	0.2539	0.781656	0.046268	3.390882	1.013864	0.415565	5.041338	5.85928	5.907399
CG9109_FBgn0031765_LOC123755967	9.112123	6.905056	7.937851	7.756246	13.659582	8.982959	8.735084	31.209934	6.576068	16.053234	7.383823	4.359534	4.956208	7.826413	6.908258
CG12009_FBgn0035430_LOC123755969	0.665497	3.391964	1.992898	17.472347	70.077848	30.230418	3.682307	2.013833	1.466958	16.566456	7.71534	3.121849	7.221369	10.841907	9.668079
CG12009_FBgn0035430_LOC123755971	0	0.505609	0.625894	104.304122	1675.208412	240.235214	0	0	0	7.716006	2.675592	0	30.485361	40.128116	51.032119
CG12009_FBgn0035430_LOC123755972	0	0	0	8.641777	635.091288	51.083419	0	0	0.114894	0.382495	0	0	13.436093	32.563528	12.700254
RhoGAP5A_FBgn0029778_LOC123756005	1.203402	0.092297	1.019167	0.056267	0	0.117152	0.41994	5.566063	0.886942	0.774993	2.226503	0.680321	0.116591	0.163775	0.672601
CG12009_FBgn0035430_LOC123756055	0	0	0	1.541465	391.501539	7.849177	0	0	0	0	0	0	0.270258	3.496936	1.182
NA_NA_LOC123756100	6.39706	2.156687	3.872105	5.80909	3.755645	5.378372	5.729529	39.883157	7.497966	10.593302	5.353696	3.733943	10.725067	5.02272	2.288935
NA_NA_LOC123756161	9.281559	10.658357	2.905426	2.399136	4.464164	2.171761	0.729296	4.364536	12.280536	1.250948	5.800259	0.237269	5.394093	1.300295	13.720378
NA_NA_LOC123756345	156.109514	2405.696146	0.205438	0.321594	0.558784	8.701442	5.116357	0	34.956773	27.595395	850.125649	0.191633	14.373028	0.413319	0.436996
NA_NA_LOC123756346	556.872432	10637.59928	1.329541	3.681652	1.963565	14.059303	74.811705	0.464032	304.204237	677.518957	914.820943	13.196063	52.44618	3.814613	0
NA_NA_LOC123756347	79.757462	4319.456957	0	0	0	3.745164	0	0	37.3947	3.917084	17.725795	0.717858	7.438766	1.397422	0
NA_NA_LOC123756352	0	0	0	1.189903	12.244064	4.380529	0	0	0	0.567754	0	0	2.145751	0.543742	1.090326
up_FBgn0004169_LOC123756354	20057.65429	13122.69738	16645.11282	12746.33705	8007.03799	10383.87798	18011.5608	15532.36516	13264.16727	18553.65737	13568.76875	13489.78471	13654.20173	9828.162717	13835.41022
side-VI_FBgn0083950_LOC123756379	0.087753	0.691875	0	0.221794	1.416348	1.809217	0.037026	0.318214	0	0.949784	0.196824	0.035984	1.336521	1.824055	1.66462
NA_NA_LOC123756406	27.141438	368.468875	0	10.382071	4.556897	8.112265	1.658534	0.256457	11.629509	17.773837	253.789153	0.461686	6.741455	5.993045	1.080914
GXIVsPLA2_FBgn0036545_LOC123756410	41.725782	17.646324	14.19183	10.31799	5.617352	7.377601	16.147717	6.909757	30.813227	14.430454	11.691407	13.514718	21.193418	34.763869	14.530069
NA_NA_LOC123756429	0.122049	3.647318	0	5.266606	10.480677	8.656569	0.280928	0.417698	0.338386	5.950012	0.579228	0.050298	3.388963	12.018425	6.132913
dysf_FBgn0039411_LOC123756442	0	0.285913	0	0.696428	1.082378	1.031529	0	0	0	0.122358	0.120595	0	0.265999	0.161079	0.118043
NA_NA_LOC123756450	0.232719	0.19773	0	1.483012	2.540723	2.556534	0	0	0	0.749643	1.888508	0.099017	3.945491	3.60676	3.780691
jeb_FBgn0086677_LOC123756452	0	0	0	25.795092	24.865358	10.035608	0	0.295368	0	10.732846	0.722754	0	3.090415	4.788104	1.144988
NA_NA_LOC123756469	28.566656	50.50774	14.020138	347.751315	606.609466	483.22319	13.856089	115.119821	10.852156	325.225041	265.346881	41.451549	402.737737	368.672249	224.64249
CG41520_FBgn0087011_LOC123756483	0	8.076334	0	0	44.170052	0	0	0	0	0.292341	0	0	3.304539	0	7.394175
rdgA_FBgn0261549_LOC123756494	1.271834	4.865779	1.104049	10.997571	30.171515	17.157521	0.493016	0.998385	0.757266	6.340214	3.245497	0.170913	5.197099	6.818397	6.395141
CG12009_FBgn0035430_LOC123756500	0	0	0	1.643665	7.058573	5.860142	0	1.855604	0	5.912689	578.455382	0	2.941561	1.325429	4.274381
RhoGEF2_FBgn0023172_LOC123756502	12.580274	16.158422	12.465426	45.223215	61.901732	39.46806	10.051888	16.648714	6.479121	37.922641	39.879754	6.170385	68.92805	75.15253	59.527835
NA_NA_LOC123756509	43.7857	1382.302585	0	0	0	0.223618	0.759613	0	28.412104	2.462195	0.28431	0	0.614905	0	0
NA_NA_LOC123756510	165.135	5898.880309	0	1.196285	0.68248	1.248501	3.050787	0	36.062174	11.238936	0	0.638452	2.761261	0	0
CG9372_FBgn0036891_LOC123756530	0	1.224255	0	0	0	0.761962	0	0	0	0.329451	4.869043	0	0	0	0
NA_NA_LOC123756551	0	0	0	0.372119	4.219778	1.707414	0	0	0	0	0	0	0	0.943128	0.698608
NA_NA_LOC123756582	12.486214	655.200983	0	0	0	0	0	0	11.818529	0.774758	0	0	0	0	0
crok_FBgn0032421_LOC123756583	0	0	0	0	8.967202	0	0	123.185284	0	0	0	0	0	0	0
crok_FBgn0032421_LOC123756599	0	0	0	0	6.04876	0.935067	0	15.180912	0	0.307207	0	0	0	0	0
NA_NA_LOC123756604	0	5.330043	0	0.639661	0	0	0	0	0	0.745729	60.070118	0	0	0	0
NA_NA_LOC123756621	0	0	0	0.208225	10.719327	0.149116	0	89.815857	0	0	0	0	0	0.500475	0
NA_NA_LOC123756650	0	0	0	0.229149	9.88535	1.264868	0	94.229991	0	0	0	0	0	0.534659	0
NA_NA_LOC123756666	0	4.364726	0	1.221473	3.32857	0.976194	0	0.274307	0	0.20735	0.054021	0	13.416992	5.96629	10.764508
NA_NA_LOC123756677	0	33.953021	0	0	0	0	0	0	0	0	0	0	0	1.554627	0
NA_NA_LOC123756683	0.951885	560.905981	0	0	0	0	0	0	0.884161	0	0	0	1.613814	0	0
NA_NA_LOC123756698	63.727701	22.515174	29.335348	50.585952	11.479029	28.948979	36.183579	190.345031	44.497661	37.925897	30.282664	22.6461	29.869134	17.275905	37.189856
ninaB_FBgn0002937_LOC123756717	0.086516	4.771187	0	12.577603	16.621188	30.247124	0	0.865503	0.311861	9.029434	28.699857	0.141905	25.475851	42.7023	16.698808
Arl4_FBgn0039889_LOC123756725	0	2.379433	0.361384	9.99251	23.209044	18.077092	0	0.374193	0	3.34087	0.11686	0	8.301927	14.586853	9.288087
Egfr_FBgn0003731_LOC123756738	0.669918	3.445819	0.495624	5.595097	16.164894	16.411559	0.482726	0.918722	1.047219	6.044023	4.513934	0.151762	3.845767	12.035785	9.479153
Cpr56F_FBgn0034499_LOC123756741	0	3.403868	0	0	1.035022	0	0	0	0	0.493158	18.790175	0	0	0	0
conu_FBgn0039994_LOC123756743	0.591589	2.288845	0.173078	11.359703	13.007728	21.756312	0.067018	2.434305	0.072665	9.479314	0.700443	0	15.304898	14.718748	9.647533
CG2846_FBgn0014930_LOC123756760	2.795608	2.927135	1.853755	12.000517	15.146247	12.498641	0.539267	2.668069	0.964977	8.10503	3.916702	0.255491	19.219822	28.713738	10.20424
NA_NA_LOC123756770	0	2.546339	0	2.362271	4.855795	3.576459	0	0.289671	0	1.975191	5.036328	0	1.234946	2.239192	3.320729
Myo31DF_FBgn0086347_LOC123756799	1.531641	3.459655	0.930671	6.306398	11.852827	11.354586	0.488063	1.703643	1.271499	5.514041	9.694516	0.211048	7.66957	8.564759	8.908619
Irk1_FBgn0265042_LOC123756802	12.951793	3.11848	7.282478	3.762788	3.468017	3.502966	4.429715	21.00229	5.362451	4.305292	8.160906	2.770179	4.196228	6.273123	9.639006
CG10444_FBgn0034494_LOC123756809	0.216132	0.894397	0	0.545848	0.657918	0.905324	0	0	0	0	1.297709	0	5.280298	13.807044	4.321604
NA_NA_LOC123756822	22.776593	194.742996	0	4.08682	3.174831	6.661479	0.633763	0.216979	3.408927	21.515748	47.240565	0.337901	26.980731	8.990317	2.459916
NA_NA_LOC123756825	33.002915	709.22477	0	4.512063	3.251103	14.200059	1.977965	0	10.079433	27.528901	667.666239	0.575056	7.48457	2.774251	0.301191
CG15570_FBgn0029697_LOC123756828	0	12.247616	0	1.372036	6.563167	6.675656	0	0	0	0	0	0	0	3.062006	0.277804
mud_FBgn0002873_LOC123756833	0	0.078437	0	0.239421	2.58048	1.228343	0	0.107239	0	0.041868	0.379851	0	0	0.167029	0.151469
CG17211_FBgn0032414_LOC123756834	0.298823	0.908475	0.09908	13.909506	76.731863	36.932713	0	1.386015	0	0.956902	0.506144	0.030884	9.773363	8.640677	21.040579
NA_NA_LOC123756837	0	0	0	0	9.16837	0.494879	0	61.99291	0	0.125998	0	0	0	0	0
Mgat1_FBgn0034521_LOC123756852	0	0.067469	0	0.245874	1.673102	2.303375	0	0	0	0.071847	0	0	0	0	0
Mp_FBgn0260660_LOC123756871	0	8.695072	1.420615	1.048168	5.848152	0.420948	0.766004	0.150716	3.003437	0	0	0	10.66308	4.974254	5.641692
Amy-d_FBgn0000078_LOC123756878	0	30.51016	0	7.242008	20.689833	17.691986	0	6.755295	0.122145	0.078357	0	0	0	14.584553	1.600132
NA_NA_LOC123756883	3.718289	14.56165	1.223836	8.472008	19.409012	33.115742	2.179637	7.694739	2.048351	22.199582	2.571395	1.021984	37.31254	24.902746	17.784197
NA_NA_LOC123756884	0	0	0	0	1.223913	0.364767	0	37.271179	0	0	0	0	0	0	0
Cad99C_FBgn0039709_LOC123756911	0.467256	2.123887	0	11.538733	28.10858	17.859772	0.0537	0.688522	0.087485	3.636704	3.865324	0	7.510595	11.558991	7.744054
CG2145_FBgn0030251_LOC123756917	0	7.650482	0	1.198369	5.1885	9.137137	0	0	0.217047	0	0	0	0	13.634245	1.369
NA_NA_LOC123756988	0	102.110582	0	15.54681	142.733589	20.598589	0	0	0	1.870574	0	0	147.416721	363.302674	190.064758
NA_NA_LOC123757002	0	2.119012	0	0	0	0	0	0	0	0	25.15291	0	0	0	0
NA_NA_LOC123757005	0	2.886177	0	0	0	0	0	0	0	0	6073.022007	0	0	0	0
NA_NA_LOC123757006	0	1.054091	0	0	0	0	0	0	0	0.539255	1699.230016	0	0	0	0
NA_NA_LOC123757025	0	0	0	0	10.454676	0.726654	0	148.410052	0	0	0	0	0	0.823267	0
NA_NA_LOC123757027	0	0	0	0	3.066286	0.432653	0	17.403243	0	0	0	0	0	0.242018	0
NA_NA_LOC123757030	0	22.224868	0	0	417.546741	0	3.493429	0	0	0	0	0	21.352056	0	0.700959
NA_NA_LOC123757087	0	0	0	1.808339	8.141027	3.518669	0	0	0	0.288531	0	0	2.428777	3.384539	0.946755
CG9626_FBgn0037565_LOC123757090	4.585504	1.268146	4.050305	1.105751	2.910126	0.720975	1.541477	9.162762	2.222522	4.974388	1.776438	0.459754	0.77304	0.500342	2.211646
TBCB_FBgn0034451_LOC123757120	0.697511	5.967229	1.995726	27.717892	35.537218	41.924966	0.612285	3.923108	2.811431	7.044849	9.373716	0.574614	22.863692	18.924578	16.140888
CG3703_FBgn0040348_LOC123757121	0	0.137146	0	2.917713	3.819278	4.019388	0	0.138926	0.08709	1.666929	0.682907	0	1.77642	6.610025	1.510068
yrt_FBgn0004049_LOC123757132	1.240993	7.472807	0.484679	6.658813	16.981864	14.51149	0.199885	2.737236	0.276139	5.033833	3.914753	0	8.63903	10.515619	6.008141
nahoda_FBgn0034797_LOC123757133	0.716925	4.309618	0.399976	6.363024	15.717502	10.702941	0.073465	2.14285	0.658959	5.766864	6.044582	0	13.572389	26.063257	16.126014
par-6_FBgn0026192_LOC123757149	1.352737	2.873426	1.433583	12.534285	15.777666	16.711985	0.247164	3.077723	0.747552	7.359498	4.081986	0.75929	9.373076	15.164196	11.227351
Eip74EF_FBgn0000567_LOC123757164	1.354007	4.736445	1.309559	132.883241	311.717154	226.858735	0.18122	3.44432	0.262974	190.345591	76.978023	3.914861	247.083642	216.922103	95.058454
Eip74EF_FBgn0000567_LOC123757165	0	0	0	1.126052	5.758597	4.012386	0	0	0	1.205638	0.455786	0	4.398022	8.55751	3.912369
Ets21C_FBgn0005660_LOC123757166	0	0	0	0.671947	4.69735	3.070156	0	0	0	0.994264	0.454695	0	2.192262	3.035885	2.556001
Ets21C_FBgn0005660_LOC123757167	1.507923	1.585691	0.814237	23.841605	61.142179	57.310586	0.612077	0.577247	0.663161	17.822561	11.309417	0.761828	14.099647	19.374577	6.11559
tw_FBgn0086368_LOC123757185	3.429105	3.632156	1.430687	14.588278	45.160914	27.613478	0.421447	7.630791	0.500368	8.405842	5.893401	0.381477	8.965212	8.222822	7.987909
dy_FBgn0004511_LOC123757186	2.320257	17.710079	0.559018	16.172155	13.538804	26.929917	0	0.815659	0	8.449893	10.179287	0.21143	7.984542	4.250559	10.422747
NA_NA_LOC123757194	0	0.688813	0	1.429907	1.445069	3.302596	0	0.080033	0	0.652393	1.174499	0	1.022554	1.542005	4.073887
NA_NA_LOC123757198	0	0	0	1.582649	1.801287	2.422352	0	0.46643	0	0.379779	0	0	0.428514	0.615449	0
Spn88Ea_FBgn0028984_LOC123757200	6.007243	33.935267	0.795662	114.269842	255.279746	326.387762	1.624865	13.012251	0.277979	127.170238	57.211956	1.053485	430.033082	393.844342	500.331085
NA_NA_LOC123757202	0.058505	0	0	1.528053	2.895895	1.120804	0.026543	0.380259	0.086772	1.002754	0.674874	0	1.485233	1.563826	2.011493
NA_NA_LOC123757205	7.058234	16.977745	4.377955	65.984657	165.179334	87.088042	12.504718	44.969667	5.137687	55.33457	38.760172	9.936214	91.90754	82.516666	140.803196
CG18004_FBgn0033566_LOC123757240	4.269091	2.277895	2.875502	2.92644	6.176839	5.74282	2.452622	14.418911	1.798105	4.779227	2.578692	1.95022	3.024709	1.460476	2.264589
alphaTub84B_FBgn0003884_LOC123757245	184.746142	207.096179	64.318194	436.696097	677.136029	773.578043	23.37449	65.475966	74.818465	313.460954	160.227105	25.238958	423.514715	476.189871	379.346778
alphaTub84B_FBgn0003884_LOC123757249	38.740493	57.459536	10.510908	91.311526	157.866056	206.680683	7.050915	47.137349	18.5931	69.270125	29.589537	8.50253	224.2469	272.559402	198.787576
NA_NA_LOC123757250	0	0	0	3.43849	16.138167	6.740259	0	0	0	0	0.245694	0	2.78637	4.499836	0.785915
NA_NA_LOC123757252	0	0	0	1.155426	7.243485	3.784476	0.385004	0	0	1.072639	0.413459	0	4.780614	5.629157	1.891067
und_FBgn0283478_LOC123757255	41.48985	21.499936	27.808963	27.90505	21.250598	31.107826	15.91399	46.541578	20.17109	21.700219	19.53262	8.249795	13.436141	14.117175	17.493922
CG3045_FBgn0034703_LOC123757259	5.230674	1.92721	3.20329	7.991593	2.522564	2.407852	1.569567	20.803825	2.397574	4.410012	2.125586	1.422799	4.498907	2.351266	1.681659
NA_NA_LOC123757264	0	0.135508	0	1.158583	3.409471	2.126297	0	0.299267	0	1.167528	2.056905	0	2.729777	2.293268	2.042454
angel_FBgn0016762_LOC123757266	8.928031	2.534412	5.237544	2.470427	2.541427	2.072413	2.426146	2.372897	2.272336	1.502093	18.292386	0.409499	1.898493	4.28494	2.19783
Spn88Ea_FBgn0028984_LOC123757269	1.425445	9.967475	1.224503	67.447788	158.551275	115.71465	1.716819	7.409016	1.114747	63.758115	84.758961	1.722564	55.764538	118.173162	80.970512
Spn28F_FBgn0028987_LOC123757270	0.108533	0.360915	0	2.325189	3.907313	4.119483	0.179967	0.388291	0	4.57411	2.289372	0	1.170305	4.219168	1.712427
Spn88Ea_FBgn0028984_LOC123757271	0	0	0	6.627193	11.036072	15.045228	0	0.149754	0	11.383227	13.794372	0.450377	41.404489	123.344464	17.434987
Spn88Ea_FBgn0028984_LOC123757272	0	1.850837	0	78.042004	121.255453	146.27578	0	1.264523	0	81.065179	73.768464	2.089794	271.655752	744.504058	144.334484
Spn88Ea_FBgn0028984_LOC123757274	4.125545	25.478378	0.974382	44.13528	77.443732	86.362555	1.742571	8.49478	0.36358	34.655197	28.37728	0.453638	45.227677	47.437748	34.968676
Spn88Ea_FBgn0028984_LOC123757294	0.121082	2.619133	0	12.569751	44.220032	44.870425	0	1.799309	0	12.53124	2.508015	0.686168	59.229725	198.543199	72.501891
eIF4A_FBgn0001942_LOC123757297	11.39981	6.006908	11.928632	3.671327	1.189865	0.873082	13.336896	4.80596	6.764463	6.306011	1.29621	6.766	0	0.549509	0.529692
Spn88Ea_FBgn0028984_LOC123757299	0	0.22648	0	0.668261	11.439245	3.820477	0	0	0	0.501384	0.406568	0	1.3429	2.645702	5.866608
CG2145_FBgn0030251_LOC123757300	0	7.448217	0	1.343956	6.10376	7.721075	0	0	0	0	0	0	0.143635	9.447377	0.213787
Pburs_FBgn0264810_LOC123757309	0	21.123205	5.089463	9.479587	21.623712	6.820943	0	0	3.537321	0	0	0	18.25294	22.225528	8.777411
gro_FBgn0001139_LOC123757313	1.684247	1.369145	0.699111	3.205657	6.353429	5.839781	0.25831	1.1785	0.427524	2.675841	1.456132	0.303372	5.380313	5.592684	3.919363
Spn42Da_FBgn0265137_LOC123757358	0	0	0	0.790066	5.90002	1.326584	0	0	0	0	0	0	0	0	0
NA_NA_LOC123757414	5.411293	7.972934	7.214416	9.271841	7.439837	9.199722	4.533903	15.341237	11.947496	10.001364	7.543151	3.21921	5.374485	8.135706	3.95939
CG12004_FBgn0035236_LOC123757419	0.796763	2.555727	0.696676	4.992193	9.78524	8.301666	0.482209	1.878702	0.776387	3.721178	2.456227	0.306151	9.045948	13.799441	9.133628
spas_FBgn0039141_LOC123757433	1.185533	1.254763	0.407572	3.454813	3.533882	3.732191	0.219754	1.084923	0.506601	1.692238	1.168964	0.047553	5.406893	6.277685	3.329765
NA_NA_LOC123757435	0	0.242317	0.255407	1.759748	5.235745	5.857774	0	0.884479	0.178536	2.423103	0.344721	0	7.899643	7.350057	6.465911
Abl_FBgn0000017_LOC123757436	0.202464	0.316376	0.288271	1.088067	2.508383	2.243031	0.085479	0.20731	0.308475	0.879417	0.659723	0.191174	3.581693	4.616515	1.88566
CG31886_FBgn0032079_LOC123757437	3.391342	6.344379	1.193484	29.985675	73.557772	50.900317	1.020152	3.035565	1.043001	21.645586	6.945624	0.460045	16.001154	32.899132	13.94653
GlcAT-P_FBgn0036144_LOC123757442	0	0.345341	0	3.760262	7.593791	4.105331	0.099555	0.141573	0	2.231168	0.630298	0	1.924558	3.414713	3.439849
IFT57_FBgn0031550_LOC123757445	0.641335	1.836214	0.598034	2.012571	1.786997	2.596452	0.671667	5.27846	0.471084	1.108824	1.073445	0.534922	0.782851	0.202551	0.654838
snama_FBgn0086129_LOC123757446	4.991864	5.345019	2.148878	35.536567	55.191851	56.294961	1.781253	6.920754	2.706363	28.749918	17.299277	2.766412	51.892505	76.403345	32.615838
CG7530_FBgn0038256_LOC123757453	0	0.168725	0	0.898486	1.17415	1.036706	0	0.18532	0	0.584885	0.168826	0	1.965654	1.022717	0.623553
shn_FBgn0003396_LOC123757464	2.02459	1.218492	0.518543	9.241155	12.953553	12.023699	0.480186	1.536915	0.698285	6.652105	2.586561	0.409912	16.229679	17.356236	8.811569
su(Hw)_FBgn0003567_LOC123757480	6.591842	5.023835	5.313855	6.927338	8.535772	7.027555	4.105939	17.714946	7.134155	5.457653	5.341682	3.686002	5.532484	5.148662	5.478068
Cont_FBgn0037240_LOC123757487	1.001166	2.999206	0.500243	7.1476	11.041132	10.297628	0.297511	2.418992	0.344387	3.463039	1.291536	0.239325	5.620862	6.558913	7.186073
CG7768_FBgn0036415_LOC123757498	120.959919	49.485545	54.414855	35.899286	17.219615	20.935571	53.188486	206.045483	62.199578	49.785785	56.774082	42.443897	28.129067	18.572664	33.570679
Lrt_FBgn0034540_LOC123757499	0.252639	0.429459	0.036958	2.254236	3.922555	3.348207	0.088905	0.50275	0.193275	1.426216	1.679622	0.343449	2.713503	2.31301	1.736359
rau_FBgn0031745_LOC123757511	0.415934	0.865983	0.634576	3.642109	5.756304	5.15229	0.261812	0.692681	1.138642	4.426557	2.070802	0.16906	11.973192	7.646364	5.076873
ninaC_FBgn0002938_LOC123757513	0	0.452629	0	0.980687	2.04626	2.027658	0	0	0	0.232699	5.593181	0	0.234726	0.244331	0.056907
CG11779_FBgn0038683_LOC123757519	7.910403	3.175625	1.541154	9.108024	9.978336	10.142434	0.882243	5.333605	1.21329	6.58534	1.185056	0.330442	19.15921	14.596925	21.120316
Pal1_FBgn0283510_LOC123757522	0.576636	1.973853	0.549466	7.484942	16.279432	13.954839	0.125856	0.733342	0.269672	4.023383	7.020588	0.022812	11.046276	8.330953	14.766495
NA_NA_LOC123757532	0.370456	1.235003	0	0	0	0	0	0	0	0	2801.655173	0	0.623343	0	0.594734
NA_NA_LOC123757543	46.98422	2480.570374	0	0	2.302031	12.331931	2.793636	0	158.955331	16.031231	2.967131	2.309874	5.569061	54.812877	0.212911
Cpr47Ee_FBgn0033602_LOC123757544	12.726738	263.791721	0	0	0	0.273881	0	0	25.051439	1.892874	0	0	0.651448	3.447082	0
Cpr47Ee_FBgn0033602_LOC123757545	2.848499	47.194688	0	0	0	0.390066	0	0	11.494707	1.95914	0	0	0	3.696225	0
Poxm_FBgn0003129_LOC123757548	0	0.052391	0	0.126658	0.505933	1.461912	0	0.167527	0	1.217766	1.071834	0.051038	1.003265	1.034072	0.846914
Parp_FBgn0010247_LOC123757575	1.347746	3.523815	1.343716	6.327725	7.649429	9.468747	0.270915	1.328008	0.256928	5.11268	1.257785	0.411071	9.660763	12.130438	8.325789
CrebA_FBgn0004396_LOC123757576	0.275789	2.241157	0.634291	6.165644	9.669174	6.993987	0.564407	1.330816	0.220003	4.398333	0.309285	0.084817	7.673518	9.512372	6.235651
ush_FBgn0003963_LOC123757578	0.129651	0.970335	0.055927	2.197961	10.05638	6.322655	0.081884	2.650467	0.089081	3.145604	1.423039	0	3.322282	2.939829	2.227546
NA_NA_LOC123757584	0.410272	0.767934	0.337466	2.584543	3.738627	3.00761	0.194765	0.444135	0.307827	1.258852	0.403516	0.021102	2.804741	4.346516	2.476509
MFS10_FBgn0030452_LOC123757596	165.805344	84.360478	27.314391	29.185774	31.837328	29.506525	28.188009	132.123442	212.022509	44.965793	43.536189	36.159777	63.612408	124.406475	41.879496
Drp1_FBgn0026479_LOC123757598	4.996748	5.411781	2.883098	23.780977	23.980864	29.940811	2.022959	4.66453	2.039332	22.31628	3.400706	1.527492	36.891017	39.279049	25.330314
dsh_FBgn0000499_LOC123757603	0.068556	1.896293	0.149557	6.546408	10.289157	14.294306	0.057273	0.436457	0	4.098597	0.427026	0	2.900163	1.335449	1.502175
CG6321_FBgn0036117_LOC123757609	18.855508	5.940613	0.44712	13.1062	5.8394	9.195726	3.769947	294.01838	3.439621	6.843662	4.768664	2.368081	18.718433	3.407482	5.763969
Ance_FBgn0012037_LOC123757692	0.628805	5.164827	0	5.385189	20.157513	15.039154	0.917949	3.291964	0.394431	7.234315	2.743108	0.194776	18.994658	43.176394	21.30817
Chd64_FBgn0035499_LOC123757702	17.838698	58.941579	19.249921	301.885581	380.7861	516.489878	8.474506	16.907074	19.875863	227.322649	380.802109	17.570106	170.946953	303.588221	311.740687
NA_NA_LOC123757711	0	0.276639	0	2.517996	2.481689	6.411326	0	0	0	0.890454	0	0	0.562733	0	0.375297
NA_NA_LOC123757723	116.091629	1078.727522	0.748815	14.918838	4.939097	29.838675	13.984144	0	43.440453	121.067688	1.155795	5.577351	118.435716	57.831968	2.750497
CG12009_FBgn0035430_LOC123757730	0	0	0.527889	2.827733	5.723539	1.748349	0	0	0	1.64923	0	0	1.042252	1.411974	1.193299
Ephrin_FBgn0040324_LOC123757756	0.456233	1.919153	0.273913	6.06138	12.572796	13.768074	0.120229	1.158049	0.193897	2.586782	1.315084	0.233106	5.403247	6.186307	4.899417
NA_NA_LOC123757789	0	6.287598	0.178033	30.312211	56.817985	61.223117	0.983729	0.32368	0	7.897308	0	0	12.021569	20.531834	12.784601
NA_NA_LOC123757791	1.024213	21.171464	0.450693	55.581742	63.46423	91.980023	1.77894	1.122997	0.189218	37.262986	0	0	38.948972	35.178686	20.988098
Pgant5_FBgn0031681_LOC123757805	0.769661	2.886984	0.338128	12.154089	11.680553	5.066385	0.566545	0.724323	0.197843	3.45882	1.188002	0.098904	6.697746	4.89507	4.141389
spz_FBgn0003495_LOC123757806	4.874435	70.339012	5.822563	28.394888	21.344732	40.792816	0.720491	1.372119	0.39011	25.869582	1.287394	0.732925	10.147612	10.050549	9.611023
