FamilyID	Pmon<0>	Pchi<1>	<2>	Pvan<3>	Hame<4>	Pcla<5>	Ptri<6>	Esin<7>	<8>	Pjap<9>	<10>	<11>	<12>	<13>	<14>
FBgn0032915	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
FBgn0027655	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
FBgn0034073	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0029907	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0038348	1	1	1	1	1	3	1	0	1	1	1	1	1	1	1
FBgn0052533	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0034027	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0053558	1	1	1	0	3	1	0	1	1	0	1	1	1	1	1
FBgn0031284	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0015402	2	2	2	4	2	2	2	2	2	2	2	2	2	2	2
FBgn0013753	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2
FBgn0034709	7	8	8	9	9	7	6	5	8	11	8	6	9	8	8
FBgn0024321	1	0	1	2	1	2	1	1	1	1	1	1	1	1	1
FBgn0039337	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
FBgn0033972	1	0	1	1	2	0	1	0	1	1	1	1	1	1	1
FBgn0262160	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
FBgn0039056	2	2	2	2	2	2	1	1	2	2	2	1	2	2	2
FBgn0033209	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
FBgn0262560	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0024836	7	2	4	4	6	4	2	3	4	6	4	3	4	4	4
FBgn0038829	2	4	2	1	3	3	2	2	2	1	3	2	2	2	2
FBgn0046687	5	2	5	5	6	6	3	3	5	5	5	3	5	5	5
FBgn0037200	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0023172	2	1	2	2	2	1	1	2	2	2	2	2	2	2	2
FBgn0085478	3	1	1	1	1	1	1	2	1	2	1	1	1	1	1
FBgn0030932	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1
FBgn0030341	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1
FBgn0035152	0	0	0	1	2	0	4	1	1	1	1	1	1	1	1
FBgn0038692	1	1	1	1	0	1	0	0	1	1	1	0	1	1	1
FBgn0038627	1	2	2	3	1	1	1	1	2	0	1	1	1	1	1
FBgn0032598	1	2	2	3	1	1	2	1	2	2	1	1	2	1	1
FBgn0259222	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
FBgn0004855	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1
FBgn0034716	3	4	3	2	2	2	2	1	2	2	2	2	2	2	2
FBgn0260401	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0037580	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0085412	1	2	2	2	2	1	1	1	2	1	1	1	2	1	1
FBgn0266917	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0052576	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
FBgn0015618	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
FBgn0262871	8	5	7	6	4	5	5	8	7	9	5	6	7	6	6
FBgn0051077	2	3	3	3	5	13	6	0	3	2	6	4	3	5	5
FBgn0002031	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0010352	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
FBgn0030345	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0030148	4	2	4	6	0	1	1	0	4	4	1	1	4	1	1
FBgn0028491	3	3	3	3	3	7	3	3	3	3	4	3	3	4	4
FBgn0004465	2	1	2	2	1	1	1	1	2	1	1	1	2	1	1
FBgn0038321	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0033429	2	1	1	1	1	0	1	1	1	1	1	1	1	1	1
FBgn0086447	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
FBgn0020641	0	1	1	1	1	0	1	2	1	0	1	1	1	1	1
FBgn0030752	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0030598	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1
FBgn0024273	5	4	4	3	3	3	0	3	4	4	3	2	4	3	3
FBgn0261386	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0023531	2	2	2	3	1	2	1	3	2	2	2	2	2	2	2
FBgn0051660	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
FBgn0032796	3	2	2	3	1	1	1	1	2	2	1	1	2	1	1
FBgn0036300	1	0	1	0	1	1	2	1	1	1	1	1	1	1	1
FBgn0263108	12	13	13	16	15	11	14	14	13	13	13	14	13	13	13
FBgn0014092	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
FBgn0031619	23	17	22	34	10	2	14	10	23	20	9	12	21	11	12
FBgn0034136	3	2	3	6	4	2	2	3	3	3	3	3	3	3	3
FBgn0001491	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
FBgn0260793	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0039025	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0010241	2	1	1	1	2	2	1	1	1	1	2	1	1	2	2
FBgn0029840	4	1	2	2	1	1	1	1	2	1	1	1	2	1	1
FBgn0259162	1	2	1	1	1	1	1	0	1	2	1	1	1	1	1
FBgn0032650	6	4	4	1	8	0	0	0	2	0	1	0	1	1	1
FBgn0004552	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0040284	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
FBgn0024319	2	2	2	2	1	0	1	3	2	1	1	1	2	1	1
FBgn0036108	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1
FBgn0033654	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
FBgn0035952	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
FBgn0017581	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0263997	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
FBgn0261617	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0001247	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1
FBgn0051363	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1
FBgn0038017	2	3	3	5	1	17	1	0	4	5	4	1	4	3	3
FBgn0038318	2	0	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0085431	2	2	2	1	2	2	1	1	2	2	2	1	2	2	2
FBgn0052392	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1
FBgn0053926	3	6	4	1	1	45	0	2	4	4	7	2	4	5	5
FBgn0032819	1	0	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0035619	0	0	0	1	1	1	1	0	1	0	1	1	1	1	1
FBgn0036569	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0010222	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0051015	3	3	3	4	1	1	1	0	3	3	1	1	3	1	1
FBgn0035437	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1
FBgn0000119	2	2	2	2	1	1	2	2	2	2	1	2	2	2	2
FBgn0261987	4	2	3	3	2	9	3	4	3	3	4	4	3	4	4
FBgn0031039	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
FBgn0001092	1	1	1	2	1	1	1	0	1	1	1	1	1	1	1
FBgn0031574	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1
FBgn0004102	2	2	2	2	1	2	2	1	2	2	2	2	2	2	2
FBgn0019990	3	2	2	1	1	1	2	2	1	1	1	2	1	1	1
FBgn0031535	1	1	1	2	2	2	1	2	2	2	2	2	2	2	2
FBgn0037372	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1
FBgn0032132	7	4	5	4	6	3	3	3	5	8	4	3	5	4	4
FBgn0000546	3	3	3	2	2	2	2	2	3	3	2	2	3	2	2
FBgn0086346	1	2	1	1	1	3	1	1	1	2	1	1	1	1	1
FBgn0033932	4	4	4	2	2	1	4	3	4	5	2	3	4	3	3
FBgn0051659	1	1	1	1	1	0	0	2	1	1	1	1	1	1	1
FBgn0030421	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0026199	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
FBgn0037146	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1
FBgn0029629	3	2	2	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0260632	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
FBgn0039937	1	1	1	2	2	2	2	2	2	4	2	2	2	2	2
FBgn0016693	3	3	3	1	1	3	1	1	3	4	2	1	3	2	2
FBgn0034908	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0250833	0	0	0	3	2	0	1	1	1	1	1	1	1	1	1
FBgn0031590	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0259985	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0045866	0	2	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0261258	4	3	3	2	6	12	2	6	3	5	7	5	4	6	6
FBgn0036396	5	0	4	11	2	1	1	1	4	4	2	1	4	2	2
FBgn0035482	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0260635	10	3	4	2	0	47	0	1	4	5	7	1	4	5	5
FBgn0020379	5	6	5	2	3	5	3	3	5	5	4	3	5	4	4
FBgn0015393	1	0	1	1	0	2	1	0	1	1	1	1	1	1	1
FBgn0028475	2	2	2	3	2	2	2	1	2	3	2	2	2	2	2
FBgn0036576	0	1	1	1	0	1	0	0	1	0	1	0	1	1	1
FBgn0034974	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0050476	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0087012	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
FBgn0030858	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1
FBgn0051475	1	1	1	1	1	1	1	0	1	2	1	1	1	1	1
FBgn0032506	3	2	3	5	3	3	3	3	3	4	3	3	3	3	3
FBgn0261458	3	1	1	1	1	1	1	2	1	1	1	1	1	1	1
FBgn0037109	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
FBgn0032381	0	1	1	1	2	1	2	1	1	0	1	1	1	1	1
FBgn0000044	30	40	35	37	28	20	12	16	35	38	23	16	35	23	25
FBgn0036291	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0031952	5	4	4	4	4	3	2	3	4	3	3	3	4	3	3
FBgn0052675	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0037544	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0266615	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1
FBgn0026479	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0035719	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
FBgn0003892	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1
FBgn0083950	14	14	14	10	14	27	16	36	14	15	20	23	14	20	19
FBgn0031926	0	0	0	1	1	0	0	0	1	2	1	0	1	1	1
FBgn0259481	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0035010	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
FBgn0261109	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0003513	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1
FBgn0037643	1	1	1	1	1	1	1	2	1	0	1	1	1	1	1
FBgn0259735	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
FBgn0000535	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
FBgn0086679	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1
FBgn0265194	5	6	6	11	6	4	1	1	6	6	4	1	6	4	4
FBgn0028325	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1
FBgn0026015	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1
FBgn0033482	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1
FBgn0005386	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1
FBgn0028436	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0004197	2	2	2	1	1	1	1	2	2	2	1	1	2	1	1
FBgn0250755	2	1	1	1	2	2	1	1	1	1	2	1	1	2	2
FBgn0039069	17	18	17	15	11	8	7	5	17	16	10	7	16	10	11
FBgn0030970	1	1	1	3	1	0	0	0	1	1	1	0	1	1	1
FBgn0036110	57	57	55	50	14	31	19	11	54	56	24	17	52	25	29
FBgn0031540	1	1	1	2	7	1	1	2	2	2	2	2	2	2	2
FBgn0002174	0	1	1	1	2	1	1	1	1	1	1	1	1	1	1
FBgn0010501	12	7	8	8	4	5	2	2	8	8	4	2	8	4	4
FBgn0039780	2	2	2	3	0	1	0	0	2	1	1	0	2	1	1
FBgn0033354	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
FBgn0033934	3	2	2	2	0	2	0	0	2	5	1	0	2	1	1
FBgn0029137	2	2	2	1	3	4	3	0	2	1	3	2	2	3	3
FBgn0001316	2	1	2	3	1	1	1	1	2	1	1	1	2	1	1
FBgn0032729	2	1	1	0	1	1	1	1	1	1	1	1	1	1	1
FBgn0032467	3	1	1	0	1	1	1	1	1	1	1	1	1	1	1
FBgn0026196	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0031089	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1
FBgn0261524	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0041203	1	1	1	2	1	1	0	1	1	1	1	1	1	1	1
FBgn0035392	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0261086	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1
FBgn0083975	7	3	6	9	4	2	1	2	6	5	3	2	6	3	3
FBgn0034118	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0024689	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0267488	6	5	6	7	8	8	7	9	6	5	8	8	6	8	8
FBgn0031604	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0029800	1	2	1	1	1	1	1	1	1	0	1	1	1	1	1
FBgn0031252	1	1	1	0	1	1	1	1	1	2	1	1	1	1	1
FBgn0033690	1	2	2	2	1	2	0	1	2	2	2	1	2	2	2
FBgn0027864	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
FBgn0013342	2	3	2	2	2	3	1	2	2	3	2	2	2	2	2
FBgn0034361	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
FBgn0030800	0	1	1	2	1	1	1	2	1	1	1	1	1	1	1
FBgn0035232	0	1	1	1	1	1	1	2	1	1	1	1	1	1	1
FBgn0043550	1	2	2	2	1	1	0	1	2	2	1	1	2	1	1
FBgn0030678	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1
FBgn0041775	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0003308	4	4	4	5	4	2	1	2	4	5	3	2	4	3	3
FBgn0036186	4	2	2	1	1	4	0	0	1	0	1	0	1	1	1
FBgn0260794	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1
FBgn0036813	2	1	2	2	2	1	1	1	2	2	2	1	2	2	2
FBgn0031857	2	1	2	3	1	1	2	2	2	1	1	2	2	2	2
FBgn0039634	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
FBgn0261648	2	1	2	3	1	2	1	1	2	1	1	1	2	1	1
FBgn0010389	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1
FBgn0039770	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0259099	3	3	3	4	2	3	2	3	3	3	3	3	3	3	3
FBgn0085443	1	0	1	1	1	2	1	1	1	1	1	1	1	1	1
FBgn0019830	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0033342	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
FBgn0263051	2	0	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0036727	2	4	3	2	0	1	3	3	3	4	1	3	3	2	2
FBgn0266756	1	2	2	2	3	3	1	2	2	2	3	2	2	2	2
FBgn0004106	4	2	2	2	1	2	1	1	2	1	1	1	2	1	1
FBgn0262516	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1
FBgn0040236	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0034646	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0039150	1	2	2	2	6	12	3	3	2	3	6	3	3	4	4
FBgn0003942	0	0	0	3	0	1	1	0	1	0	1	1	1	1	1
FBgn0035375	4	3	4	4	3	3	3	3	4	4	3	3	4	3	3
FBgn0033158	2	0	1	0	1	11	0	1	1	0	2	1	1	2	2
FBgn0015032	5	5	5	4	4	3	3	3	5	11	4	3	6	4	4
FBgn0036545	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2
FBgn0051663	10	9	9	7	9	8	9	7	9	11	8	8	9	8	8
FBgn0004618	42	9	19	20	5	9	7	5	19	13	8	7	16	8	9
FBgn0036373	1	0	1	1	1	0	0	1	1	0	1	1	1	1	1
FBgn0011260	2	1	1	0	1	1	1	2	1	1	1	1	1	1	1
FBgn0086362	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1
FBgn0035272	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
FBgn0040237	2	1	2	2	1	1	1	1	2	1	1	1	2	1	1
FBgn0263846	1	2	2	2	1	1	1	1	2	1	1	1	2	1	1
FBgn0038585	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0038302	2	2	2	3	1	1	2	1	2	2	1	1	2	1	1
FBgn0033913	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
FBgn0027493	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
FBgn0020312	2	2	2	3	4	10	2	4	3	3	5	3	3	4	4
FBgn0037061	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0067629	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0038510	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
FBgn0029105	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1
FBgn0000064	2	1	2	2	1	2	2	1	2	2	2	2	2	2	2
FBgn0004066	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0028949	4	3	4	4	0	2	1	23	4	6	2	6	4	3	3
FBgn0034887	4	3	4	8	5	5	2	14	4	3	5	6	4	5	5
FBgn0028684	2	2	2	2	1	1	1	1	2	2	1	1	2	1	1
FBgn0035830	1	2	2	2	1	1	1	1	2	1	1	1	2	1	1
FBgn0031390	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1
FBgn0040212	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
FBgn0030720	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
FBgn0034528	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0031661	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
FBgn0016694	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1
FBgn0045862	0	1	1	1	1	4	1	1	1	1	1	1	1	1	1
FBgn0030691	1	1	1	0	0	1	1	0	1	0	1	1	1	1	1
FBgn0029095	2	1	2	2	1	1	1	1	2	1	1	1	2	1	1
FBgn0002733	1	2	2	3	2	2	1	3	2	1	2	2	2	2	2
FBgn0000492	7	4	5	5	6	6	5	5	5	6	5	5	5	5	5
FBgn0033810	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0039863	1	1	1	3	2	1	1	1	1	1	1	1	1	1	1
FBgn0086895	1	0	1	0	2	2	2	0	1	1	2	2	1	2	2
FBgn0053057	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
FBgn0052736	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1
FBgn0032402	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0041180	2	1	2	2	0	1	0	0	2	0	1	0	1	1	1
FBgn0004577	0	1	1	1	2	1	0	0	1	1	1	0	1	1	1
FBgn0051146	1	0	1	0	1	0	1	0	1	0	1	1	1	1	1
FBgn0035235	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0027569	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
FBgn0263239	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1
FBgn0034697	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0037665	11	11	11	12	6	11	10	9	11	14	9	10	11	10	10
FBgn0038402	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
FBgn0261509	1	1	1	1	3	3	3	3	1	2	3	3	2	3	3
FBgn0030883	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0025807	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1
FBgn0033438	0	0	0	0	1	3	0	2	0	3	1	1	1	1	1
FBgn0029709	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0259179	2	1	2	2	2	3	2	1	2	1	2	2	2	2	2
FBgn0037538	1	0	1	0	1	1	0	0	1	1	1	0	1	1	1
FBgn0037094	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0000409	1	2	2	2	2	43	2	1	2	2	6	2	2	4	4
FBgn0032477	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
FBgn0033708	0	0	0	1	0	0	1	1	1	1	0	1	1	1	1
FBgn0004892	1	1	1	3	3	3	3	1	2	3	3	2	2	3	3
FBgn0263102	2	2	2	3	1	1	2	2	2	2	1	2	2	2	2
FBgn0260224	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
FBgn0053203	1	1	1	0	1	1	2	2	1	1	1	2	1	1	1
FBgn0010173	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1
FBgn0032350	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0022246	1	1	1	0	1	1	1	1	1	2	1	1	1	1	1
FBgn0040348	3	1	1	1	1	1	1	2	1	1	1	1	1	1	1
FBgn0003093	2	1	2	3	1	1	1	1	2	1	1	1	2	1	1
FBgn0261279	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1
FBgn0040349	1	2	1	0	0	0	1	1	1	0	0	1	1	1	1
FBgn0015381	2	0	1	1	1	1	0	0	1	2	1	0	1	1	1
FBgn0035741	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
FBgn0261085	0	2	2	2	1	2	1	3	2	2	2	2	2	2	2
FBgn0004567	3	2	3	2	3	3	4	4	3	3	3	4	3	3	3
FBgn0054031	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0034267	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
FBgn0038745	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1
FBgn0003963	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
FBgn0024804	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
FBgn0031868	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1
FBgn0267431	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1
FBgn0023441	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1
FBgn0050109	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1
FBgn0010591	2	2	2	3	4	2	2	2	2	2	2	2	2	2	2
FBgn0021795	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
FBgn0259167	2	2	2	2	2	2	1	1	2	2	2	1	2	2	2
FBgn0026144	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
FBgn0037656	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
FBgn0027866	2	2	2	2	1	4	2	1	2	2	2	2	2	2	2
FBgn0052512	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
FBgn0000244	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
FBgn0015600	1	1	1	2	2	4	0	1	2	2	2	1	2	2	2
FBgn0014009	2	2	2	3	2	1	1	2	2	1	2	2	2	2	2
FBgn0028665	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0029690	25	28	26	26	14	15	11	12	26	28	15	12	26	16	17
FBgn0034504	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0264326	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0062440	1	1	1	0	0	1	1	0	1	0	1	1	1	1	1
FBgn0033812	2	1	1	1	1	1	1	0	1	1	1	1	1	1	1
FBgn0034521	29	21	25	24	27	31	21	24	25	31	27	23	26	26	26
FBgn0010803	2	1	1	0	1	1	1	1	1	1	1	1	1	1	1
FBgn0038799	2	2	2	2	1	2	2	2	2	1	2	2	2	2	2
FBgn0020440	1	1	1	2	1	1	2	0	1	1	1	1	1	1	1
FBgn0002044	2	1	2	2	1	1	1	1	2	1	1	1	2	1	1
FBgn0026573	0	1	1	1	1	0	0	0	1	0	1	0	1	1	1
FBgn0026309	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0025776	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
FBgn0000052	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1
FBgn0040551	2	1	2	2	0	0	2	2	2	1	0	2	2	1	1
FBgn0033367	7	5	5	3	3	7	0	2	5	5	4	2	5	4	4
FBgn0036405	2	2	2	2	1	1	1	1	2	2	1	1	2	1	1
FBgn0029896	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2
FBgn0260856	1	0	1	0	1	1	1	2	1	1	1	1	1	1	1
FBgn0011708	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
FBgn0028400	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2
FBgn0004237	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0011206	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1
FBgn0086677	2	2	2	1	2	1	2	2	2	2	2	2	2	2	2
FBgn0037017	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
FBgn0250876	1	2	1	1	2	2	1	2	1	1	2	2	1	2	2
FBgn0035626	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
FBgn0011589	1	1	1	1	3	1	1	3	1	1	2	2	1	2	2
FBgn0035909	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
FBgn0052707	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
FBgn0031969	0	1	1	0	1	0	0	0	1	0	1	0	1	1	1
FBgn0033457	1	1	1	1	1	1	2	3	1	1	1	2	1	1	1
FBgn0010247	10	6	8	11	5	3	3	3	8	6	4	3	7	4	4
FBgn0023169	2	2	2	2	3	3	2	2	2	2	3	2	2	2	2
FBgn0020235	3	1	2	2	1	1	1	1	2	1	1	1	2	1	1
FBgn0026616	3	2	2	1	1	2	1	4	2	1	2	2	2	2	2
FBgn0027524	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1
FBgn0031251	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
FBgn0003130	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1
FBgn0037330	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1
FBgn0263979	3	1	1	1	1	2	1	1	1	1	1	1	1	1	1
FBgn0033607	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0037188	2	1	2	2	1	1	1	2	2	2	1	1	2	1	1
FBgn0003046	3	0	2	2	8	1	1	0	2	3	2	1	2	2	2
FBgn0036849	1	0	1	0	1	1	1	2	1	1	1	1	1	1	1
FBgn0033115	0	0	0	1	0	0	2	0	1	0	0	1	1	1	1
